% # columns=["iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=518753, Wed May  4 20:14:27 2016
1 9 0.187487549584 0 0 0.182121302854 0.184310124853 0.18464087847 0.186135908323 0.184126080598 0.195730269229 0.185290038405
2 18 0.19224392807 0 0 0.181224696017 0.193633180589 0.199137102136 0.187277337538 0.190215438553 0.20074742881 0.192955706352
3 27 0.21096320352 0 0 0.196240277837 0.209121210022 0.217646745796 0.209087500321 0.230892362032 0.214879207005 0.210219593955
4 36 0.244536757354 0 0 0.236133507347 0.236209998898 0.249056020584 0.241333287492 0.285653591828 0.281195236904 0.243667473484
