% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=518753, Wed May  4 20:14:27 2016
1 9 0.187487549584 1.00004285806 -0.439309450102 -4.3930945010244704e-01 0.0268677473792 0.205089896273   
2 18 0.19224392807 1.19316099446 -1.63397575053 -1.6339757505313244e+00 -0.0103740628791 0.268253128616   
3 27 0.21096320352 1.32870158716 -2.65009802619 -2.6500980261926785e+00 -0.254612727419 0.048995650542   
4 36 0.244536757354 1.46503303817 -2.94741851211 -2.9474185121105019e+00 -1.34343850737 -0.219866860716   
